code,市場,銘柄名,現在値,業種,出来高,配当利回り,予PER,実PBR,単元株数,売上高,経常利益,自己資本比率,実ROE,優待月(上),優待月(下),単元倍率,特色,連結事業
4192,マザーズ,スパイダープラス,1592.0,,,,,,,,,,,,,,,
4193,東証JQS,ファブリカコミュニケーションズ,6470.0,,,,,,,,,,,,,,,
4194,マザーズ,ビジョナル,6160.0,,,,,,,,,,,,,,,
4196,東証JQS,ネオマーケティング,3010.0,,,,,,,,,,,,,,,
4202,東証1部,ダイセル,870.0,,,,,,,,,,,,,,,
4203,東証1部,住友ベークライト,4295.0,,,,,,,,,,,,,,,
4204,東証1部,積水化学工業,1932.0,,,,,,,,,,,,,,,
4205,東証1部,日本ゼオン,1686.0,,,,,,,,,,,,,,,
4206,東証1部,アイカ工業,4080.0,,,,,,,,,,,,,,,
4208,東証1部,宇部興産,2430.0,,,,,,,,,,,,,,,
4212,東証1部,積水樹脂,2108.0,,,,,,,,,,,,,,,
4215,東証1部,タキロンシーアイ,624.0,,,,,,,,,,,,,,,
4216,東証1部,旭有機材,1347.0,,,,,,,,,,,,,,,
4218,東証1部,ニチバン,1697.0,,,,,,,,,,,,,,,
4220,東証1部,リケンテクノス,543.0,,,,,,,,,,,,,,,
4221,東証1部,大倉工業,2281.0,,,,,,,,,,,,,,,
4222,東証2部,児玉化学工業,478.0,,,,,,,,,,,,,,,
4224,東証2部,ロンシール工業,1517.0,,,,,,,,,,,,,,,
4228,東証1部,積水化成品工業,581.0,,,,,,,,,,,,,,,
4229,東証1部,群栄化学工業,2517.0,,,,,,,,,,,,,,,
4231,東証1部,タイガースポリマー,453.0,,,,,,,,,,,,,,,
4234,東証JQS,サンエー化研,532.0,,,,,,,,,,,,,,,
4235,東証JQS,ウルトラファブリックス・ホールディングス,1333.0,,,,,,,,,,,,,,,
4237,東証JQS,フジプレアム,343.0,,,,,,,,,,,,,,,
4238,東証1部,ミライアル,1310.0,,,,,,,,,,,,,,,
4240,東証JQG,クラスターテクノロジー,388.0,,,,,,,,,,,,,,,
4241,東証JQS,アテクト,944.0,,,,,,,,,,,,,,,
4242,東証JQS,タカギセイコー,1891.0,,,,,,,,,,,,,,,
4243,東証JQS,ニックス,823.0,,,,,,,,,,,,,,,
4245,東証1部,ダイキアクシス,852.0,,,,,,,,,,,,,,,
4246,東証1部,ダイキョーニシカワ,772.0,,,,,,,,,,,,,,,
4247,名証2部,ポバール興業,1350.0,,,,,,,,,,,,,,,
4248,東証1部,竹本容器,984.0,,,,,,,,,,,,,,,
4249,東証1部,森六ホールディングス,2178.0,,,,,,,,,,,,,,,
4251,東証1部,恵和,2304.0,,,,,,,,,,,,,,,
4272,東証1部,日本化薬,1026.0,,,,,,,,,,,,,,,
4274,東証JQS,細谷火工,1160.0,,,,,,,,,,,,,,,
4275,東証1部,カーリットホールディングス,707.0,,,,,,,,,,,,,,,
4282,東証1部,ＥＰＳホールディングス,1329.0,,,,,,,,,,,,,,,
4284,東証1部,ソルクシーズ,948.0,,,,,,,,,,,,,,,
4286,東証1部,レッグス,2510.0,,,,,,,,,,,,,,,
4287,東証JQS,ジャストプランニング,381.0,,,,,,,,,,,,,,,
4288,東証JQS,アズジェント,1024.0,,,,,,,,,,,,,,,
4290,東証1部,プレステージ・インターナショナル,710.0,,,,,,,,,,,,,,,
4293,東証JQS,セプテーニ・ホールディングス,466.0,,,,,,,,,,,,,,,
4295,東証1部,フェイス,856.0,,,,,,,,,,,,,,,
4298,東証1部,プロトコーポレーション,1199.0,,,,,,,,,,,,,,,
4299,東証1部,ハイマックス,1002.0,,,,,,,,,,,,,,,
4301,東証1部,アミューズ,2187.0,,,,,,,,,,,,,,,
4304,東証JQS,Ｅストアー,1846.0,,,,,,,,,,,,,,,
4307,東証1部,野村総合研究所,3215.0,,,,,,,,,,,,,,,
4308,マザーズ,Ｊストリーム,4070.0,,,,,,,,,,,,,,,
4310,東証1部,ドリームインキュベータ,1015.0,,,,,,,,,,,,,,,
4312,東証1部,サイバネットシステム,820.0,,,,,,,,,,,,,,,
4316,東証JQG,ビーマップ,615.0,,,,,,,,,,,,,,,
4317,東証JQS,レイ,316.0,,,,,,,,,,,,,,,
4318,東証1部,クイック,1274.0,,,,,,,,,,,,,,,
4319,東証1部,ＴＡＣ,239.0,,,,,,,,,,,,,,,
4320,東証1部,ＣＥホールディングス,525.0,,,,,,,,,,,,,,,
4323,東証1部,日本システム技術,1507.0,,,,,,,,,,,,,,,
4324,東証1部,電通グループ,3600.0,,,,,,,,,,,,,,,
4326,東証1部,インテージホールディングス,1430.0,,,,,,,,,,,,,,,
4327,東証JQS,日本エス・エイチ・エル,2978.0,,,,,,,,,,,,,,,
4331,東証1部,テイクアンドギヴ・ニーズ,825.0,,,,,,,,,,,,,,,
4333,東証1部,東邦システムサイエンス,926.0,,,,,,,,,,,,,,,
4334,東証JQS,ユークス,352.0,,,,,,,,,,,,,,,
4335,東証JQS,アイ・ピー・エス,976.0,,,,,,,,,,,,,,,
4336,東証JQS,クリエアナブキ,573.0,,,,,,,,,,,,,,,
4337,東証1部,ぴあ,3115.0,,,,,,,,,,,,,,,
4341,東証2部,西菱電機,888.0,,,,,,,,,,,,,,,
4342,東証2部,セコム上信越,3875.0,,,,,,,,,,,,,,,
4343,東証1部,イオンファンタジー,2021.0,,,,,,,,,,,,,,,
4344,東証1部,ソースネクスト,300.0,,,,,,,,,,,,,,,
4345,東証1部,シーティーエス,886.0,,,,,,,,,,,,,,,
4346,東証1部,ネクシィーズグループ,866.0,,,,,,,,,,,,,,,
4347,東証JQS,ブロードメディア,84.0,,,,,,,,,,,,,,,
4348,東証1部,インフォコム,2765.0,,,,,,,,,,,,,,,
4349,名証2部,テスク,3505.0,,,,,,,,,,,,,,,
4350,東証1部,メディカルシステムネットワーク,707.0,,,,,,,,,,,,,,,
4351,東証JQS,山田債権回収管理総合事務所,763.0,,,,,,,,,,,,,,,
4355,東証JQS,ロングライフホールディング,345.0,,,,,,,,,,,,,,,
4356,東証JQS,応用技術,2736.0,,,,,,,,,,,,,,,
4361,東証2部,川口化学工業,1090.0,,,,,,,,,,,,,,,
4362,東証1部,日本精化,1360.0,,,,,,,,,,,,,,,
4364,東証2部,マナック,847.0,,,,,,,,,,,,,,,
4365,東証JQS,松本油脂製薬,10390.0,,,,,,,,,,,,,,,
4366,東証2部,ダイトーケミックス,880.0,,,,,,,,,,,,,,,
4367,東証2部,広栄化学,2760.0,,,,,,,,,,,,,,,
4368,東証1部,扶桑化学工業,3880.0,,,,,,,,,,,,,,,
4369,東証1部,トリケミカル研究所,3335.0,,,,,,,,,,,,,,,
4380,マザーズ,Ｍマート,1001.0,,,,,,,,,,,,,,,
4381,マザーズ,ビープラッツ,2398.0,,,,,,,,,,,,,,,
4382,東証1部,ＨＥＲＯＺ,2532.0,,,,,,,,,,,,,,,
4384,東証1部,ラクスル,4680.0,,,,,,,,,,,,,,,
4385,マザーズ,メルカリ,4870.0,,,,,,,,,,,,,,,
4386,東証2部,ＳＩＧ,673.0,,,,,,,,,,,,,,,
4387,マザーズ,ＺＵＵ,1870.0,,,,,,,,,,,,,,,
4388,マザーズ,エーアイ,1698.0,,,,,,,,,,,,,,,
4389,マザーズ,プロパティデータバンク,1696.0,,,,,,,,,,,,,,,
4390,東証1部,アイ・ピー・エス,2696.0,,,,,,,,,,,,,,,
4391,マザーズ,ロジザード,1945.0,,,,,,,,,,,,,,,
4392,東証1部,ＦＩＧ,283.0,,,,,,,,,,,,,,,
4393,マザーズ,バンク・オブ・イノベーション,2199.0,,,,,,,,,,,,,,,
4394,マザーズ,エクスモーション,1402.0,,,,,,,,,,,,,,,
4395,マザーズ,アクリート,1321.0,,,,,,,,,,,,,,,
4396,東証1部,システムサポート,1369.0,,,,,,,,,,,,,,,
4397,マザーズ,チームスピリット,1114.0,,,,,,,,,,,,,,,
4398,東証JQS,ブロードバンドセキュリティ,1771.0,,,,,,,,,,,,,,,
4399,マザーズ,くふうカンパニー,750.0,,,,,,,,,,,,,,,
4401,東証1部,ＡＤＥＫＡ,1930.0,,,,,,,,,,,,,,,
4403,東証1部,日油,5460.0,,,,,,,,,,,,,,,
4404,東証1部,ミヨシ油脂,1238.0,,,,,,,,,,,,,,,
4406,東証1部,新日本理化,269.0,,,,,,,,,,,,,,,
4409,東証2部,東邦化学工業,500.0,,,,,,,,,,,,,,,
4410,東証1部,ハリマ化成グループ,926.0,,,,,,,,,,,,,,,
4420,東証1部,イーソル,1191.0,,,,,,,,,,,,,,,
4421,東証JQS,ディ・アイ・システム,922.0,,,,,,,,,,,,,,,
4422,マザーズ,ＶＡＬＵＥＮＥＸ,1182.0,,,,,,,,,,,,,,,
4423,東証1部,アルテリア・ネットワークス,1624.0,,,,,,,,,,,,,,,
4424,マザーズ,Ａｍａｚｉａ,1206.0,,,,,,,,,,,,,,,
4425,マザーズ,Ｋｕｄａｎ,3875.0,,,,,,,,,,,,,,,
4427,東証1部,ＥｄｕＬａｂ,5760.0,,,,,,,,,,,,,,,
4428,マザーズ,シノプス,1428.0,,,,,,,,,,,,,,,
4429,マザーズ,リックソフト,2231.0,,,,,,,,,,,,,,,
4430,東証1部,東海ソフト,1357.0,,,,,,,,,,,,,,,
4431,マザーズ,スマレジ,5100.0,,,,,,,,,,,,,,,
4432,東証1部,ウイングアーク１ｓｔ,2146.0,,,,,,,,,,,,,,,
4433,東証1部,ヒト・コミュニケーションズ・ホールディングス,2021.0,,,,,,,,,,,,,,,
4434,東証1部,サーバーワークス,4055.0,,,,,,,,,,,,,,,
4435,マザーズ,カオナビ,3380.0,,,,,,,,,,,,,,,
4436,マザーズ,ミンカブ・ジ・インフォノイド,3430.0,,,,,,,,,,,,,,,
4437,マザーズ,ｇｏｏｄｄａｙｓホールディングス,1130.0,,,,,,,,,,,,,,,
4438,マザーズ,Ｗｅｌｂｙ,1125.0,,,,,,,,,,,,,,,
4439,東証1部,東名,1095.0,,,,,,,,,,,,,,,
4440,東証1部,ヴィッツ,1956.0,,,,,,,,,,,,,,,
4441,東証1部,トビラシステムズ,1280.0,,,,,,,,,,,,,,,
4442,マザーズ,バルテス,1568.0,,,,,,,,,,,,,,,
4443,東証1部,Ｓａｎｓａｎ,7720.0,,,,,,,,,,,,,,,
4444,マザーズ,インフォネット,1260.0,,,,,,,,,,,,,,,
4445,マザーズ,リビン・テクノロジーズ,2594.0,,,,,,,,,,,,,,,
4446,東証1部,Ｌｉｎｋ－Ｕ,1045.0,,,,,,,,,,,,,,,
4447,福岡Q,ピー・ビーシステムズ,800.0,,,,,,,,,,,,,,,
4448,マザーズ,Ｃｈａｔｗｏｒｋ,968.0,,,,,,,,,,,,,,,
4449,東証1部,ギフティ,3320.0,,,,,,,,,,,,,,,
4450,マザーズ,パワーソリューションズ,2037.0,,,,,,,,,,,,,,,
4452,東証1部,花王,6809.0,,,,,,,,,,,,,,,
4461,東証1部,第一工業製薬,3695.0,,,,,,,,,,,,,,,
4462,東証1部,石原ケミカル,2211.0,,,,,,,,,,,,,,,
4463,東証1部,日華化学,1211.0,,,,,,,,,,,,,,,
4464,東証2部,ソフト９９コーポレーション,1287.0,,,,,,,,,,,,,,,
4465,東証1部,ニイタカ,2749.0,,,,,,,,,,,,,,,
4471,東証1部,三洋化成工業,5400.0,,,,,,,,,,,,,,,
4475,マザーズ,ＨＥＮＮＧＥ,4940.0,,,,,,,,,,,,,,,
4476,マザーズ,ＡＩ　ＣＲＯＳＳ,1729.0,,,,,,,,,,,,,,,
4477,マザーズ,ＢＡＳＥ,1638.0,,,,,,,,,,,,,,,
4478,マザーズ,フリー,7160.0,,,,,,,,,,,,,,,
4479,マザーズ,マクアケ,5600.0,,,,,,,,,,,,,,,
4480,マザーズ,メドレー,4005.0,,,,,,,,,,,,,,,
4481,東証1部,ベース,5240.0,,,,,,,,,,,,,,,
4482,マザーズ,ウィルズ,882.0,,,,,,,,,,,,,,,
4483,マザーズ,ＪＭＤＣ,4450.0,,,,,,,,,,,,,,,
4484,マザーズ,ランサーズ,574.0,,,,,,,,,,,,,,,
4485,マザーズ,ＪＴＯＷＥＲ,6050.0,,,,,,,,,,,,,,,
4486,マザーズ,ユナイトアンドグロウ,1321.0,,,,,,,,,,,,,,,
4487,マザーズ,スペースマーケット,802.0,,,,,,,,,,,,,,,
4488,マザーズ,ＡＩ　ｉｎｓｉｄｅ,14970.0,,,,,,,,,,,,,,,
4490,マザーズ,ビザスク,3260.0,,,,,,,,,,,,,,,
4491,東証JQS,コンピューターマネージメント,2991.0,,,,,,,,,,,,,,,
4492,東証JQS,ゼネテック,1783.0,,,,,,,,,,,,,,,
4493,マザーズ,サイバーセキュリティクラウド,2790.0,,,,,,,,,,,,,,,
4494,東証2部,バリオセキュア,1505.0,,,,,,,,,,,,,,,
4495,マザーズ,アイキューブドシステムズ,4100.0,,,,,,,,,,,,,,,
4496,マザーズ,コマースＯｎｅホールディングス,2201.0,,,,,,,,,,,,,,,
4497,マザーズ,ロコガイド,3070.0,,,,,,,,,,,,,,,
4498,マザーズ,サイバートラスト,6230.0,,,,,,,,,,,,,,,
4499,東証JQS,Ｓｐｅｅｅ,3630.0,,,,,,,,,,,,,,,
4502,東証1部,武田薬品工業,3786.0,,,,,,,,,,,,,,,
4503,東証1部,アステラス製薬,1687.5,,,,,,,,,,,,,,,
4506,東証1部,大日本住友製薬,2056.0,,,,,,,,,,,,,,,
4507,東証1部,塩野義製薬,5781.0,,,,,,,,,,,,,,,
4512,東証1部,わかもと製薬,324.0,,,,,,,,,,,,,,,
4516,東証1部,日本新薬,7260.0,,,,,,,,,,,,,,,
4517,東証1部,ビオフェルミン製薬,3200.0,,,,,,,,,,,,,,,
4519,東証1部,中外製薬,4118.0,,,,,,,,,,,,,,,
4521,東証1部,科研製薬,4505.0,,,,,,,,,,,,,,,
4523,東証1部,エーザイ,6912.0,,,,,,,,,,,,,,,
4524,東証2部,森下仁丹,1991.0,,,,,,,,,,,,,,,
4526,東証1部,理研ビタミン,1451.0,,,,,,,,,,,,,,,
4527,東証1部,ロート製薬,2813.0,,,,,,,,,,,,,,,
4528,東証1部,小野薬品工業,2525.5,,,,,,,,,,,,,,,
4530,東証1部,久光製薬,6440.0,,,,,,,,,,,,,,,
4531,東証1部,有機合成薬品工業,297.0,,,,,,,,,,,,,,,
4534,東証1部,持田製薬,3740.0,,,,,,,,,,,,,,,
4536,東証1部,参天製薬,1427.0,,,,,,,,,,,,,,,
4538,東証1部,扶桑薬品工業,2291.0,,,,,,,,,,,,,,,
4539,東証1部,日本ケミファ,2304.0,,,,,,,,,,,,,,,
4540,東証1部,ツムラ,3460.0,,,,,,,,,,,,,,,
4541,東証1部,日医工,914.0,,,,,,,,,,,,,,,
4543,東証1部,テルモ,4013.0,,,,,,,,,,,,,,,
4544,東証1部,Ｈ．Ｕ．グループホールディングス,3030.0,,,,,,,,,,,,,,,
4547,東証1部,キッセイ薬品工業,2126.0,,,,,,,,,,,,,,,
4548,東証1部,生化学工業,1096.0,,,,,,,,,,,,,,,
4549,東証1部,栄研化学,2095.0,,,,,,,,,,,,,,,
4550,東証1部,日水製薬,967.0,,,,,,,,,,,,,,,
4551,東証1部,鳥居薬品,2549.0,,,,,,,,,,,,,,,
4552,東証1部,ＪＣＲファーマ,3265.0,,,,,,,,,,,,,,,
4553,東証1部,東和薬品,2330.0,,,,,,,,,,,,,,,
4554,東証1部,富士製薬工業,1159.0,,,,,,,,,,,,,,,
4556,東証JQS,カイノス,1013.0,,,,,,,,,,,,,,,
4558,東証JQS,中京医薬品,314.0,,,,,,,,,,,,,,,
4559,東証1部,ゼリア新薬工業,2024.0,,,,,,,,,,,,,,,
4563,マザーズ,アンジェス,971.0,,,,,,,,,,,,,,,
4564,マザーズ,オンコセラピー・サイエンス,112.0,,,,,,,,,,,,,,,
4565,マザーズ,そーせいグループ,1523.0,,,,,,,,,,,,,,,
4568,東証1部,第一三共,2648.5,,,,,,,,,,,,,,,
4569,東証1部,キョーリン製薬ホールディングス,1735.0,,,,,,,,,,,,,,,
4570,東証JQG,免疫生物研究所,514.0,,,,,,,,,,,,,,,
4571,マザーズ,ナノキャリア,284.0,,,,,,,,,,,,,,,
4572,東証JQG,カルナバイオサイエンス,1229.0,,,,,,,,,,,,,,,
4574,東証1部,大幸薬品,1085.0,,,,,,,,,,,,,,,
4575,マザーズ,キャンバス,391.0,,,,,,,,,,,,,,,
4576,東証JQG,デ・ウエスタン・セラピテクス研究所,281.0,,,,,,,,,,,,,,,
4577,東証1部,ダイト,3425.0,,,,,,,,,,,,,,,
4578,東証1部,大塚ホールディングス,4484.0,,,,,,,,,,,,,,,
4579,東証JQG,ラクオリア創薬,991.0,,,,,,,,,,,,,,,
4581,東証1部,大正製薬ホールディングス,6440.0,,,,,,,,,,,,,,,
4582,東証JQG,シンバイオ製薬,1376.0,,,,,,,,,,,,,,,
4583,マザーズ,カイオム・バイオサイエンス,215.0,,,,,,,,,,,,,,,
4584,マザーズ,ジーンテクノサイエンス,423.0,,,,,,,,,,,,,,,
4586,マザーズ,メドレックス,228.0,,,,,,,,,,,,,,,
4587,東証1部,ペプチドリーム,4820.0,,,,,,,,,,,,,,,
4588,マザーズ,オンコリスバイオファーマ,1309.0,,,,,,,,,,,,,,,
4591,マザーズ,リボミック,309.0,,,,,,,,,,,,,,,
4592,マザーズ,サンバイオ,1490.0,,,,,,,,,,,,,,,
4593,マザーズ,ヘリオス,1495.0,,,,,,,,,,,,,,,
4594,マザーズ,ブライトパス・バイオ,179.0,,,,,,,,,,,,,,,
4595,東証2部,ミズホメディー,2698.0,,,,,,,,,,,,,,,
4596,マザーズ,窪田製薬ホールディングス,255.0,,,,,,,,,,,,,,,
4597,マザーズ,ソレイジア・ファーマ,133.0,,,,,,,,,,,,,,,
4598,マザーズ,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,1343.0,,,,,,,,,,,,,,,
4599,マザーズ,ステムリム,741.0,,,,,,,,,,,,,,,
4611,東証1部,大日本塗料,859.0,,,,,,,,,,,,,,,
4612,東証1部,日本ペイントホールディングス,1603.0,,,,,,,,,,,,,,,
4613,東証1部,関西ペイント,2902.0,,,,,,,,,,,,,,,
4615,東証1部,神東塗料,196.0,,,,,,,,,,,,,,,
4616,東証2部,川上塗料,1238.0,,,,,,,,,,,,,,,
4617,東証1部,中国塗料,903.0,,,,,,,,,,,,,,,
4619,東証1部,日本特殊塗料,1048.0,,,,,,,,,,,,,,,
4620,東証1部,藤倉化成,557.0,,,,,,,,,,,,,,,
4621,東証2部,ロックペイント,750.0,,,,,,,,,,,,,,,
4623,東証2部,アサヒペン,1882.0,,,,,,,,,,,,,,,
4624,東証2部,イサム塗料,3365.0,,,,,,,,,,,,,,,
4625,東証JQS,アトミクス,675.0,,,,,,,,,,,,,,,
4626,東証1部,太陽ホールディングス,4995.0,,,,,,,,,,,,,,,
4627,東証JQS,ナトコ,1472.0,,,,,,,,,,,,,,,
4628,東証JQS,エスケー化研,39500.0,,,,,,,,,,,,,,,
4629,東証JQS,大伸化学,1388.0,,,,,,,,,,,,,,,
4631,東証1部,ＤＩＣ,2924.0,,,,,,,,,,,,,,,
4633,東証1部,サカタインクス,1056.0,,,,,,,,,,,,,,,
4634,東証1部,東洋インキＳＣホールディングス,2064.0,,,,,,,,,,,,,,,
4635,東証2部,東京インキ,2136.0,,,,,,,,,,,,,,,
4636,東証1部,Ｔ＆Ｋ　ＴＯＫＡ,802.0,,,,,,,,,,,,,,,
4641,東証1部,アルプス技研,1963.0,,,,,,,,,,,,,,,
4642,東証2部,オリジナル設計,946.0,,,,,,,,,,,,,,,
4644,東証JQS,イマジニア,1082.0,,,,,,,,,,,,,,,
4645,東証JQS,市進ホールディングス,359.0,,,,,,,,,,,,,,,
4649,名証2部,大成,1132.0,,,,,,,,,,,,,,,
4650,東証JQS,ＳＤエンターテイメント,399.0,,,,,,,,,,,,,,,
4651,東証1部,サニックス,320.0,,,,,,,,,,,,,,,
4653,東証1部,ダイオーズ,1010.0,,,,,,,,,,,,,,,
4657,東証JQS,環境管理センター,663.0,,,,,,,,,,,,,,,
4658,東証1部,日本空調サービス,745.0,,,,,,,,,,,,,,,
4659,東証JQS,エイジス,3750.0,,,,,,,,,,,,,,,
4661,東証1部,オリエンタルランド,15440.0,,,,,,,,,,,,,,,
4662,東証1部,フォーカスシステムズ,893.0,,,,,,,,,,,,,,,
4664,東証JQS,ＲＳＣ,570.0,,,,,,,,,,,,,,,
4665,東証1部,ダスキン,2643.0,,,,,,,,,,,,,,,
4666,東証1部,パーク２４,2230.0,,,,,,,,,,,,,,,
4667,東証JQS,アイサンテクノロジー,1699.0,,,,,,,,,,,,,,,
4668,東証1部,明光ネットワークジャパン,581.0,,,,,,,,,,,,,,,
4669,東証JQS,ニッパンレンタル,1044.0,,,,,,,,,,,,,,,
4671,東証1部,ファルコホールディングス,1714.0,,,,,,,,,,,,,,,
4673,東証JQS,川崎地質,2320.0,,,,,,,,,,,,,,,
4674,東証1部,クレスコ,1643.0,,,,,,,,,,,,,,,
4676,東証1部,フジ・メディア・ホールディングス,1229.0,,,,,,,,,,,,,,,
4678,東証1部,秀英予備校,400.0,,,,,,,,,,,,,,,
4679,東証1部,田谷,540.0,,,,,,,,,,,,,,,
4680,東証1部,ラウンドワン,1375.0,,,,,,,,,,,,,,,
4681,東証1部,リゾートトラスト,1715.0,,,,,,,,,,,,,,,
4684,東証1部,オービック,20560.0,,,,,,,,,,,,,,,
4685,東証JQS,菱友システムズ,1940.0,,,,,,,,,,,,,,,
4686,東証1部,ジャストシステム,5840.0,,,,,,,,,,,,,,,
4687,東証1部,ＴＤＣソフト,1060.0,,,,,,,,,,,,,,,
4689,東証1部,Ｚホールディングス,471.0,,,,,,,,,,,,,,,
4690,東証JQS,日本パレットプール,2761.0,,,,,,,,,,,,,,,
4691,東証2部,ワシントンホテル,717.0,,,,,,,,,,,,,,,
4694,東証1部,ビー・エム・エル,3500.0,,,,,,,,,,,,,,,
4696,東証1部,ワタベウェディング,200.0,,,,,,,,,,,,,,,
4699,東証JQS,ウチダエスコ,3035.0,,,,,,,,,,,,,,,
4704,東証1部,トレンドマイクロ,5350.0,,,,,,,,,,,,,,,
4705,東証JQS,クリップコーポレーション,856.0,,,,,,,,,,,,,,,
4707,東証JQS,キタック,334.0,,,,,,,,,,,,,,,
4708,東証1部,りらいあコミュニケーションズ,1244.0,,,,,,,,,,,,,,,
4709,東証1部,ＩＤホールディングス,1341.0,,,,,,,,,,,,,,,
4712,東証JQS,ＫｅｙＨｏｌｄｅｒ,1073.0,,,,,,,,,,,,,,,
4714,東証1部,リソー教育,290.0,,,,,,,,,,,,,,,
4716,東証1部,日本オラクル,10330.0,,,,,,,,,,,,,,,
4718,東証1部,早稲田アカデミー,912.0,,,,,,,,,,,,,,,
4719,東証1部,アルファシステムズ,3600.0,,,,,,,,,,,,,,,
4720,東証JQS,城南進学研究社,401.0,,,,,,,,,,,,,,,
4722,東証1部,フューチャー,1855.0,,,,,,,,,,,,,,,
4725,東証1部,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,1434.0,,,,,,,,,,,,,,,
4726,東証1部,ＳＢテクノロジー,2897.0,,,,,,,,,,,,,,,
4728,東証1部,トーセ,806.0,,,,,,,,,,,,,,,
4732,東証1部,ユー・エス・エス,1869.0,,,,,,,,,,,,,,,
4733,東証1部,オービックビジネスコンサルタント,6130.0,,,,,,,,,,,,,,,
4734,東証JQS,ビーイング,897.0,,,,,,,,,,,,,,,
4735,東証2部,京進,547.0,,,,,,,,,,,,,,,
4736,東証JQS,日本ラッド,627.0,,,,,,,,,,,,,,,
4739,東証1部,伊藤忠テクノソリューションズ,3455.0,,,,,,,,,,,,,,,
4743,東証1部,アイティフォー,757.0,,,,,,,,,,,,,,,
4745,東証1部,東京個別指導学院,580.0,,,,,,,,,,,,,,,
4746,東証1部,東計電算,4530.0,,,,,,,,,,,,,,,
4748,東証JQS,構造計画研究所,2881.0,,,,,,,,,,,,,,,
4750,東証2部,ダイサン,627.0,,,,,,,,,,,,,,,
4751,東証1部,サイバーエージェント,2113.0,,,,,,,,,,,,,,,
4752,東証JQS,昭和システムエンジニアリング,720.0,,,,,,,,,,,,,,,
4754,東証JQS,トスネット,871.0,,,,,,,,,,,,,,,
4755,東証1部,楽天グループ,1329.0,,,,,,,,,,,,,,,
4760,東証JQS,アルファ,1447.0,,,,,,,,,,,,,,,
4761,東証2部,さくらケーシーエス,817.0,,,,,,,,,,,,,,,
4762,東証1部,エックスネット,1005.0,,,,,,,,,,,,,,,
4763,東証1部,クリーク・アンド・リバー社,1474.0,,,,,,,,,,,,,,,
4764,東証JQG,Ｎｅｘｕｓ　Ｂａｎｋ,194.0,,,,,,,,,,,,,,,
4765,東証1部,モーニングスター,437.0,,,,,,,,,,,,,,,
4766,東証2部,ピーエイ,190.0,,,,,,,,,,,,,,,
4767,東証1部,テー・オー・ダブリュー,327.0,,,,,,,,,,,,,,,
4768,東証1部,大塚商会,5810.0,,,,,,,,,,,,,,,
4769,東証JQS,インフォメーションクリエーティブ,856.0,,,,,,,,,,,,,,,
4770,東証2部,図研エルミック,325.0,,,,,,,,,,,,,,,
4771,東証JQS,エフアンドエム,1412.0,,,,,,,,,,,,,,,
4772,東証JQG,ストリームメディアコーポレーション,207.0,,,,,,,,,,,,,,,
4776,東証1部,サイボウズ,2260.0,,,,,,,,,,,,,,,
4777,東証JQS,ガーラ,257.0,,,,,,,,,,,,,,,
4781,東証2部,日本ハウズイング,3930.0,,,,,,,,,,,,,,,
4783,東証JQS,日本コンピュータ・ダイナミクス,667.0,,,,,,,,,,,,,,,
4784,東証JQS,ＧＭＯアドパートナーズ,508.0,,,,,,,,,,,,,,,
4792,東証1部,山田コンサルティンググループ,1206.0,,,,,,,,,,,,,,,
4800,東証JQS,オリコン,1052.0,,,,,,,,,,,,,,,
4801,東証1部,セントラルスポーツ,2433.0,,,,,,,,,,,,,,,
4809,東証1部,パラカ,1637.0,,,,,,,,,,,,,,,
4812,東証1部,ＩＳＩＤ,3825.0,,,,,,,,,,,,,,,
4813,東証1部,ＡＣＣＥＳＳ,890.0,,,,,,,,,,,,,,,
4814,東証JQS,ネクストウェア,198.0,,,,,,,,,,,,,,,
4816,東証JQS,東映アニメーション,11100.0,,,,,,,,,,,,,,,
4819,東証1部,デジタルガレージ,4355.0,,,,,,,,,,,,,,,
4820,東証1部,ＥＭシステムズ,851.0,,,,,,,,,,,,,,,
4824,マザーズ,メディアシーク,531.0,,,,,,,,,,,,,,,
4825,東証1部,ウェザーニューズ,5290.0,,,,,,,,,,,,,,,
4826,東証1部,ＣＩＪ,846.0,,,,,,,,,,,,,,,
4827,福岡Q,ビジネス・ワンホールディングス,430.0,,,,,,,,,,,,,,,
4828,東証1部,ビジネスエンジニアリング,3280.0,,,,,,,,,,,,,,,
4829,東証1部,日本エンタープライズ,218.0,,,,,,,,,,,,,,,
4832,東証2部,ＪＦＥシステムズ,1729.0,,,,,,,,,,,,,,,
4833,東証JQG,Ｓｕｃｃｅｓｓ　Ｈｏｌｄｅｒｓ,238.0,,,,,,,,,,,,,,,
4834,札証,キャリアバンク,1024.0,,,,,,,,,,,,,,,
4837,東証JQS,シダックス,316.0,,,,,,,,,,,,,,,
4838,東証JQS,スペースシャワーネットワーク,442.0,,,,,,,,,,,,,,,
4839,東証1部,ＷＯＷＯＷ,2465.0,,,,,,,,,,,,,,,
